point_id,latitude,longitude,lat_idx,lon_idx
13523,46.582269999999994,-88.89331100003324,3190,4933
13524,46.582269999999994,-88.88497800003324,3190,4934
13525,46.582269999999994,-88.87664500003325,3190,4935
13526,46.582269999999994,-88.86831200003326,3190,4936
13527,46.582269999999994,-88.85997900003326,3190,4937
13528,46.582269999999994,-88.85164600003327,3190,4938
13529,46.582269999999994,-88.84331300003328,3190,4939
13530,46.582269999999994,-88.83498000003328,3190,4940
13531,46.582269999999994,-88.82664700003329,3190,4941
13532,46.582269999999994,-88.8183140000333,3190,4942
13533,46.582269999999994,-88.8099810000333,3190,4943
13534,46.582269999999994,-88.80164800003331,3190,4944
13535,46.582269999999994,-88.79331500003332,3190,4945
13536,46.582269999999994,-88.78498200003332,3190,4946
13537,46.582269999999994,-88.77664900003333,3190,4947
13538,46.582269999999994,-88.76831600003334,3190,4948
13539,46.582269999999994,-88.75998300003334,3190,4949
13540,46.582269999999994,-88.75165000003335,3190,4950
13541,46.582269999999994,-88.74331700003336,3190,4951
13542,46.582269999999994,-88.73498400003336,3190,4952
13543,46.582269999999994,-88.72665100003337,3190,4953
13544,46.582269999999994,-88.71831800003338,3190,4954
13545,46.582269999999994,-88.70998500003338,3190,4955
13546,46.582269999999994,-88.70165200003339,3190,4956
13547,46.582269999999994,-88.6933190000334,3190,4957
13548,46.582269999999994,-88.6849860000334,3190,4958
13549,46.582269999999994,-88.67665300003341,3190,4959
13550,46.582269999999994,-88.66832000003342,3190,4960
13551,46.582269999999994,-88.65998700003342,3190,4961
13552,46.582269999999994,-88.65165400003343,3190,4962
13553,46.582269999999994,-88.64332100003344,3190,4963
13554,46.582269999999994,-88.63498800003345,3190,4964
13555,46.582269999999994,-88.62665500003345,3190,4965
13556,46.582269999999994,-88.61832200003346,3190,4966
13557,46.582269999999994,-88.60998900003347,3190,4967
13558,46.582269999999994,-88.60165600003347,3190,4968
13559,46.582269999999994,-88.59332300003348,3190,4969
13560,46.582269999999994,-88.58499000003349,3190,4970
13561,46.582269999999994,-88.57665700003349,3190,4971
13562,46.582269999999994,-88.5683240000335,3190,4972
13563,46.582269999999994,-88.5599910000335,3190,4973
13564,46.582269999999994,-88.55165800003351,3190,4974
13565,46.582269999999994,-88.54332500003352,3190,4975
13566,46.582269999999994,-88.53499200003353,3190,4976
13567,46.582269999999994,-88.52665900003353,3190,4977
13568,46.582269999999994,-88.51832600003354,3190,4978
13569,46.582269999999994,-88.50999300003355,3190,4979
13570,46.582269999999994,-88.50166000003355,3190,4980
13571,46.582269999999994,-88.49332700003356,3190,4981
13572,46.582269999999994,-88.48499400003357,3190,4982
13573,46.582269999999994,-88.47666100003357,3190,4983
13574,46.582269999999994,-88.46832800003358,3190,4984
13575,46.582269999999994,-88.45999500003359,3190,4985
13576,46.582269999999994,-88.4516620000336,3190,4986
13577,46.582269999999994,-88.4433290000336,3190,4987
13578,46.582269999999994,-88.4349960000336,3190,4988
13579,46.582269999999994,-88.42666300003361,3190,4989
13580,46.582269999999994,-88.41833000003362,3190,4990
13581,46.582269999999994,-88.40999700003363,3190,4991
13582,46.582269999999994,-88.40166400003363,3190,4992
13583,46.582269999999994,-88.39333100003364,3190,4993
13584,46.582269999999994,-88.38499800003365,3190,4994
13585,46.582269999999994,-88.37666500003365,3190,4995
13586,46.582269999999994,-88.36833200003366,3190,4996
13587,46.582269999999994,-88.35999900003367,3190,4997
13588,46.582269999999994,-88.35166600003367,3190,4998
13589,46.582269999999994,-88.34333300003368,3190,4999
13590,46.582269999999994,-88.33500000003369,3190,5000
13591,46.582269999999994,-88.3266670000337,3190,5001
13592,46.582269999999994,-88.3183340000337,3190,5002
13593,46.582269999999994,-88.31000100003371,3190,5003
13594,46.582269999999994,-88.30166800003371,3190,5004
13595,46.582269999999994,-88.29333500003372,3190,5005
13596,46.582269999999994,-88.28500200003373,3190,5006
13597,46.582269999999994,-88.27666900003373,3190,5007
13598,46.582269999999994,-88.26833600003374,3190,5008
13599,46.582269999999994,-88.26000300003375,3190,5009
13600,46.582269999999994,-88.25167000003376,3190,5010
13601,46.582269999999994,-88.24333700003376,3190,5011
13602,46.582269999999994,-88.23500400003377,3190,5012
13603,46.582269999999994,-88.22667100003378,3190,5013
13604,46.582269999999994,-88.21833800003378,3190,5014
13605,46.582269999999994,-88.21000500003379,3190,5015
13606,46.582269999999994,-88.2016720000338,3190,5016
13607,46.582269999999994,-88.1933390000338,3190,5017
13608,46.582269999999994,-88.18500600003381,3190,5018
13609,46.582269999999994,-88.17667300003382,3190,5019
13610,46.582269999999994,-88.16834000003382,3190,5020
13611,46.582269999999994,-88.16000700003383,3190,5021
13612,46.582269999999994,-88.15167400003384,3190,5022
13613,46.582269999999994,-88.14334100003384,3190,5023
13614,46.582269999999994,-88.13500800003385,3190,5024
13615,46.582269999999994,-88.12667500003386,3190,5025
13616,46.582269999999994,-88.11834200003386,3190,5026
13617,46.590602999999994,-90.36825200003204,3191,4756
13618,46.590602999999994,-90.35991900003205,3191,4757
13619,46.590602999999994,-90.35158600003206,3191,4758
13620,46.590602999999994,-90.34325300003206,3191,4759
13621,46.590602999999994,-90.33492000003207,3191,4760
13622,46.590602999999994,-90.32658700003208,3191,4761
13623,46.590602999999994,-90.31825400003208,3191,4762
13624,46.590602999999994,-90.30992100003209,3191,4763
13625,46.590602999999994,-90.3015880000321,3191,4764
13626,46.590602999999994,-90.2932550000321,3191,4765
13627,46.590602999999994,-90.28492200003211,3191,4766
13628,46.590602999999994,-90.27658900003212,3191,4767
13629,46.590602999999994,-90.26825600003212,3191,4768
13630,46.590602999999994,-90.25992300003213,3191,4769
13631,46.590602999999994,-90.25159000003214,3191,4770
13632,46.590602999999994,-90.24325700003214,3191,4771
13633,46.590602999999994,-90.23492400003215,3191,4772
13634,46.590602999999994,-90.22659100003216,3191,4773
13635,46.590602999999994,-90.21825800003217,3191,4774
13636,46.590602999999994,-90.20992500003217,3191,4775
13637,46.590602999999994,-90.20159200003218,3191,4776
13638,46.590602999999994,-90.19325900003219,3191,4777
13639,46.590602999999994,-90.18492600003219,3191,4778
13640,46.590602999999994,-90.1765930000322,3191,4779
13641,46.590602999999994,-90.1682600000322,3191,4780
13642,46.590602999999994,-90.15992700003221,3191,4781
13643,46.590602999999994,-90.15159400003222,3191,4782
13644,46.590602999999994,-90.14326100003223,3191,4783
13645,46.590602999999994,-90.13492800003223,3191,4784
13646,46.590602999999994,-90.12659500003224,3191,4785
13647,46.590602999999994,-90.11826200003225,3191,4786
13648,46.590602999999994,-90.10992900003225,3191,4787
13649,46.590602999999994,-90.10159600003226,3191,4788
13650,46.590602999999994,-90.09326300003227,3191,4789
13651,46.590602999999994,-90.08493000003227,3191,4790
13652,46.590602999999994,-90.07659700003228,3191,4791
13653,46.590602999999994,-90.06826400003229,3191,4792
13654,46.590602999999994,-90.0599310000323,3191,4793
13655,46.590602999999994,-90.0515980000323,3191,4794
13656,46.590602999999994,-90.0432650000323,3191,4795
13657,46.590602999999994,-90.03493200003231,3191,4796
13658,46.590602999999994,-90.02659900003232,3191,4797
13659,46.590602999999994,-90.01826600003233,3191,4798
13660,46.590602999999994,-90.00993300003233,3191,4799
13661,46.590602999999994,-90.00160000003234,3191,4800
13662,46.590602999999994,-89.99326700003235,3191,4801
13663,46.590602999999994,-89.98493400003235,3191,4802
13664,46.590602999999994,-89.97660100003236,3191,4803
13665,46.590602999999994,-89.96826800003237,3191,4804
13666,46.590602999999994,-89.95993500003237,3191,4805
13667,46.590602999999994,-89.95160200003238,3191,4806
13668,46.590602999999994,-89.94326900003239,3191,4807
13669,46.590602999999994,-89.9349360000324,3191,4808
13670,46.590602999999994,-89.9266030000324,3191,4809
13671,46.590602999999994,-89.91827000003241,3191,4810
13672,46.590602999999994,-89.90993700003241,3191,4811
13673,46.590602999999994,-89.90160400003242,3191,4812
13674,46.590602999999994,-89.89327100003243,3191,4813
13675,46.590602999999994,-89.88493800003243,3191,4814
13676,46.590602999999994,-89.87660500003244,3191,4815
13677,46.590602999999994,-89.86827200003245,3191,4816
13678,46.590602999999994,-89.85993900003245,3191,4817
13679,46.590602999999994,-89.85160600003246,3191,4818
13680,46.590602999999994,-89.84327300003247,3191,4819
13681,46.590602999999994,-89.83494000003247,3191,4820
13682,46.590602999999994,-89.82660700003248,3191,4821
13683,46.590602999999994,-89.81827400003249,3191,4822
13684,46.590602999999994,-89.8099410000325,3191,4823
13685,46.590602999999994,-89.8016080000325,3191,4824
13686,46.590602999999994,-89.79327500003251,3191,4825
13687,46.590602999999994,-89.78494200003252,3191,4826
13688,46.590602999999994,-89.77660900003252,3191,4827
13689,46.590602999999994,-89.76827600003253,3191,4828
13690,46.590602999999994,-89.75994300003254,3191,4829
13691,46.590602999999994,-89.75161000003254,3191,4830
13692,46.590602999999994,-89.74327700003255,3191,4831
13693,46.590602999999994,-89.73494400003256,3191,4832
13694,46.590602999999994,-89.72661100003256,3191,4833
13695,46.590602999999994,-89.71827800003257,3191,4834
13696,46.590602999999994,-89.70994500003258,3191,4835
13697,46.590602999999994,-89.70161200003258,3191,4836
13698,46.590602999999994,-89.69327900003259,3191,4837
13699,46.590602999999994,-89.6849460000326,3191,4838
13700,46.590602999999994,-89.6766130000326,3191,4839
13701,46.590602999999994,-89.66828000003261,3191,4840
13702,46.590602999999994,-89.65994700003262,3191,4841
13703,46.590602999999994,-89.65161400003262,3191,4842
13704,46.590602999999994,-89.64328100003263,3191,4843
13705,46.590602999999994,-89.63494800003264,3191,4844
13706,46.590602999999994,-89.62661500003264,3191,4845
13707,46.590602999999994,-89.61828200003265,3191,4846
13708,46.590602999999994,-89.60994900003266,3191,4847
13709,46.590602999999994,-89.60161600003266,3191,4848
13710,46.590602999999994,-89.59328300003267,3191,4849
13711,46.590602999999994,-89.58495000003268,3191,4850
13712,46.590602999999994,-89.57661700003268,3191,4851
13713,46.590602999999994,-89.56828400003269,3191,4852
13714,46.590602999999994,-89.5599510000327,3191,4853
13715,46.590602999999994,-89.5516180000327,3191,4854
13716,46.590602999999994,-89.54328500003271,3191,4855
13717,46.590602999999994,-89.53495200003272,3191,4856
13718,46.590602999999994,-89.52661900003272,3191,4857
13719,46.590602999999994,-89.51828600003273,3191,4858
13720,46.590602999999994,-89.50995300003274,3191,4859
13721,46.590602999999994,-89.50162000003274,3191,4860
13722,46.590602999999994,-89.49328700003275,3191,4861
13723,46.590602999999994,-89.48495400003276,3191,4862
13724,46.590602999999994,-89.47662100003276,3191,4863
13725,46.590602999999994,-89.46828800003277,3191,4864
13726,46.590602999999994,-89.45995500003278,3191,4865
13727,46.590602999999994,-89.45162200003278,3191,4866
13728,46.590602999999994,-89.44328900003279,3191,4867
13729,46.590602999999994,-89.4349560000328,3191,4868
13730,46.590602999999994,-89.4266230000328,3191,4869
13731,46.590602999999994,-89.41829000003281,3191,4870
13732,46.590602999999994,-89.40995700003282,3191,4871
13733,46.590602999999994,-89.40162400003283,3191,4872
13734,46.590602999999994,-89.39329100003283,3191,4873
13735,46.590602999999994,-89.38495800003284,3191,4874
13736,46.590602999999994,-89.37662500003285,3191,4875
13737,46.590602999999994,-89.36829200003285,3191,4876
13738,46.590602999999994,-89.35995900003286,3191,4877
13739,46.590602999999994,-89.35162600003287,3191,4878
13740,46.590602999999994,-89.34329300003287,3191,4879
13741,46.590602999999994,-89.33496000003288,3191,4880
13742,46.590602999999994,-89.32662700003289,3191,4881
13743,46.590602999999994,-89.31829400003289,3191,4882
13744,46.590602999999994,-89.3099610000329,3191,4883
13745,46.590602999999994,-89.3016280000329,3191,4884
13746,46.590602999999994,-89.29329500003291,3191,4885
13747,46.590602999999994,-89.28496200003292,3191,4886
13748,46.590602999999994,-89.27662900003293,3191,4887
13749,46.590602999999994,-89.26829600003293,3191,4888
13750,46.590602999999994,-89.25996300003294,3191,4889
13751,46.590602999999994,-89.25163000003295,3191,4890
13752,46.590602999999994,-89.24329700003295,3191,4891
13753,46.590602999999994,-89.23496400003296,3191,4892
13754,46.590602999999994,-89.22663100003297,3191,4893
13755,46.590602999999994,-89.21829800003297,3191,4894
13756,46.590602999999994,-89.20996500003298,3191,4895
13757,46.590602999999994,-89.20163200003299,3191,4896
13758,46.590602999999994,-89.193299000033,3191,4897
13759,46.590602999999994,-89.184966000033,3191,4898
13760,46.590602999999994,-89.17663300003301,3191,4899
13761,46.590602999999994,-89.16830000003301,3191,4900
13762,46.590602999999994,-89.15996700003302,3191,4901
13763,46.590602999999994,-89.15163400003303,3191,4902
13764,46.590602999999994,-89.14330100003303,3191,4903
13765,46.590602999999994,-89.13496800003304,3191,4904
13766,46.590602999999994,-89.12663500003305,3191,4905
13767,46.590602999999994,-89.11830200003305,3191,4906
13768,46.590602999999994,-89.10996900003306,3191,4907
13769,46.590602999999994,-89.10163600003307,3191,4908
13770,46.590602999999994,-89.09330300003307,3191,4909
13771,46.590602999999994,-89.08497000003308,3191,4910
13772,46.590602999999994,-89.07663700003309,3191,4911
13773,46.590602999999994,-89.0683040000331,3191,4912
13774,46.590602999999994,-89.0599710000331,3191,4913
13775,46.590602999999994,-89.05163800003311,3191,4914
13776,46.590602999999994,-89.04330500003311,3191,4915
13777,46.590602999999994,-89.03497200003312,3191,4916
13778,46.590602999999994,-89.02663900003313,3191,4917
13779,46.590602999999994,-89.01830600003314,3191,4918
13780,46.590602999999994,-89.00997300003314,3191,4919
13781,46.590602999999994,-89.00164000003315,3191,4920
13782,46.590602999999994,-88.99330700003316,3191,4921
13783,46.590602999999994,-88.98497400003316,3191,4922
13784,46.590602999999994,-88.97664100003317,3191,4923
13785,46.590602999999994,-88.96830800003318,3191,4924
13786,46.590602999999994,-88.95997500003318,3191,4925
13787,46.590602999999994,-88.95164200003319,3191,4926
13788,46.590602999999994,-88.9433090000332,3191,4927
13789,46.590602999999994,-88.9349760000332,3191,4928
13790,46.590602999999994,-88.92664300003321,3191,4929
13791,46.590602999999994,-88.91831000003322,3191,4930
13792,46.590602999999994,-88.90997700003322,3191,4931
13793,46.590602999999994,-88.90164400003323,3191,4932
13794,46.590602999999994,-88.89331100003324,3191,4933
13795,46.590602999999994,-88.88497800003324,3191,4934
13796,46.590602999999994,-88.87664500003325,3191,4935
13797,46.590602999999994,-88.86831200003326,3191,4936
13798,46.590602999999994,-88.85997900003326,3191,4937
13799,46.590602999999994,-88.85164600003327,3191,4938
13800,46.590602999999994,-88.84331300003328,3191,4939
13801,46.590602999999994,-88.83498000003328,3191,4940
13802,46.590602999999994,-88.82664700003329,3191,4941
13803,46.590602999999994,-88.8183140000333,3191,4942
13804,46.590602999999994,-88.8099810000333,3191,4943
13805,46.590602999999994,-88.80164800003331,3191,4944
13806,46.590602999999994,-88.79331500003332,3191,4945
13807,46.590602999999994,-88.78498200003332,3191,4946
13808,46.590602999999994,-88.77664900003333,3191,4947
13809,46.590602999999994,-88.76831600003334,3191,4948
13810,46.590602999999994,-88.75998300003334,3191,4949
13811,46.590602999999994,-88.75165000003335,3191,4950
13812,46.590602999999994,-88.74331700003336,3191,4951
13813,46.590602999999994,-88.73498400003336,3191,4952
13814,46.590602999999994,-88.72665100003337,3191,4953
13815,46.590602999999994,-88.71831800003338,3191,4954
13816,46.590602999999994,-88.70998500003338,3191,4955
13817,46.590602999999994,-88.70165200003339,3191,4956
13818,46.590602999999994,-88.6933190000334,3191,4957
13819,46.590602999999994,-88.6849860000334,3191,4958
13820,46.590602999999994,-88.67665300003341,3191,4959
13821,46.590602999999994,-88.66832000003342,3191,4960
13822,46.590602999999994,-88.65998700003342,3191,4961
13823,46.590602999999994,-88.65165400003343,3191,4962
13824,46.590602999999994,-88.64332100003344,3191,4963
13825,46.590602999999994,-88.63498800003345,3191,4964
13826,46.590602999999994,-88.62665500003345,3191,4965
13827,46.590602999999994,-88.61832200003346,3191,4966
13828,46.590602999999994,-88.60998900003347,3191,4967
13829,46.590602999999994,-88.60165600003347,3191,4968
13830,46.590602999999994,-88.59332300003348,3191,4969
13831,46.590602999999994,-88.58499000003349,3191,4970
13832,46.590602999999994,-88.57665700003349,3191,4971
13833,46.590602999999994,-88.5683240000335,3191,4972
13834,46.590602999999994,-88.5599910000335,3191,4973
13835,46.590602999999994,-88.55165800003351,3191,4974
13836,46.590602999999994,-88.54332500003352,3191,4975
13837,46.590602999999994,-88.53499200003353,3191,4976
13838,46.590602999999994,-88.52665900003353,3191,4977
13839,46.590602999999994,-88.51832600003354,3191,4978
13840,46.590602999999994,-88.50999300003355,3191,4979
13841,46.590602999999994,-88.50166000003355,3191,4980
13842,46.590602999999994,-88.49332700003356,3191,4981
13843,46.590602999999994,-88.48499400003357,3191,4982
13844,46.590602999999994,-88.47666100003357,3191,4983
13845,46.590602999999994,-88.46832800003358,3191,4984
13846,46.590602999999994,-88.45999500003359,3191,4985
13847,46.590602999999994,-88.4516620000336,3191,4986
13848,46.590602999999994,-88.4433290000336,3191,4987
13849,46.590602999999994,-88.4349960000336,3191,4988
13850,46.590602999999994,-88.42666300003361,3191,4989
13851,46.590602999999994,-88.41833000003362,3191,4990
13852,46.590602999999994,-88.40999700003363,3191,4991
13853,46.590602999999994,-88.40166400003363,3191,4992
13854,46.590602999999994,-88.39333100003364,3191,4993
13855,46.590602999999994,-88.38499800003365,3191,4994
13856,46.590602999999994,-88.37666500003365,3191,4995
13857,46.590602999999994,-88.36833200003366,3191,4996
13858,46.590602999999994,-88.35999900003367,3191,4997
13859,46.590602999999994,-88.35166600003367,3191,4998
13860,46.590602999999994,-88.34333300003368,3191,4999
13861,46.590602999999994,-88.33500000003369,3191,5000
13862,46.590602999999994,-88.3266670000337,3191,5001
13863,46.590602999999994,-88.3183340000337,3191,5002
13864,46.590602999999994,-88.31000100003371,3191,5003
13865,46.590602999999994,-88.30166800003371,3191,5004
13866,46.590602999999994,-88.29333500003372,3191,5005
13867,46.590602999999994,-88.28500200003373,3191,5006
13868,46.590602999999994,-88.27666900003373,3191,5007
13869,46.590602999999994,-88.26833600003374,3191,5008
13870,46.590602999999994,-88.26000300003375,3191,5009
13871,46.590602999999994,-88.25167000003376,3191,5010
13872,46.590602999999994,-88.24333700003376,3191,5011
13873,46.590602999999994,-88.23500400003377,3191,5012
13874,46.590602999999994,-88.22667100003378,3191,5013
13875,46.590602999999994,-88.21833800003378,3191,5014
13876,46.590602999999994,-88.21000500003379,3191,5015
13877,46.590602999999994,-88.2016720000338,3191,5016
13878,46.590602999999994,-88.1933390000338,3191,5017
13879,46.590602999999994,-88.18500600003381,3191,5018
13880,46.590602999999994,-88.17667300003382,3191,5019
13881,46.590602999999994,-88.16834000003382,3191,5020
13882,46.590602999999994,-88.16000700003383,3191,5021
13883,46.590602999999994,-88.15167400003384,3191,5022
13884,46.590602999999994,-88.14334100003384,3191,5023
13885,46.590602999999994,-88.13500800003385,3191,5024
13886,46.590602999999994,-88.12667500003386,3191,5025
13887,46.590602999999994,-88.11834200003386,3191,5026
13888,46.598935999999995,-90.35158600003206,3192,4758
13889,46.598935999999995,-90.34325300003206,3192,4759
13890,46.598935999999995,-90.33492000003207,3192,4760
13891,46.598935999999995,-90.32658700003208,3192,4761
13892,46.598935999999995,-90.31825400003208,3192,4762
13893,46.598935999999995,-90.30992100003209,3192,4763
13894,46.598935999999995,-90.3015880000321,3192,4764
13895,46.598935999999995,-90.2932550000321,3192,4765
13896,46.598935999999995,-90.28492200003211,3192,4766
13897,46.598935999999995,-90.27658900003212,3192,4767
13898,46.598935999999995,-90.26825600003212,3192,4768
13899,46.598935999999995,-90.25992300003213,3192,4769
13900,46.598935999999995,-90.25159000003214,3192,4770
13901,46.598935999999995,-90.24325700003214,3192,4771
13902,46.598935999999995,-90.23492400003215,3192,4772
13903,46.598935999999995,-90.22659100003216,3192,4773
13904,46.598935999999995,-90.21825800003217,3192,4774
13905,46.598935999999995,-90.20992500003217,3192,4775
13906,46.598935999999995,-90.20159200003218,3192,4776
13907,46.598935999999995,-90.19325900003219,3192,4777
13908,46.598935999999995,-90.18492600003219,3192,4778
13909,46.598935999999995,-90.1765930000322,3192,4779
13910,46.598935999999995,-90.1682600000322,3192,4780
13911,46.598935999999995,-90.15992700003221,3192,4781
13912,46.598935999999995,-90.15159400003222,3192,4782
13913,46.598935999999995,-90.14326100003223,3192,4783
13914,46.598935999999995,-90.13492800003223,3192,4784
13915,46.598935999999995,-90.12659500003224,3192,4785
13916,46.598935999999995,-90.11826200003225,3192,4786
13917,46.598935999999995,-90.10992900003225,3192,4787
13918,46.598935999999995,-90.10159600003226,3192,4788
13919,46.598935999999995,-90.09326300003227,3192,4789
13920,46.598935999999995,-90.08493000003227,3192,4790
13921,46.598935999999995,-90.07659700003228,3192,4791
13922,46.598935999999995,-90.06826400003229,3192,4792
13923,46.598935999999995,-90.0599310000323,3192,4793
13924,46.598935999999995,-90.0515980000323,3192,4794
13925,46.598935999999995,-90.0432650000323,3192,4795
13926,46.598935999999995,-90.03493200003231,3192,4796
13927,46.598935999999995,-90.02659900003232,3192,4797
13928,46.598935999999995,-90.01826600003233,3192,4798
13929,46.598935999999995,-90.00993300003233,3192,4799
13930,46.598935999999995,-90.00160000003234,3192,4800
13931,46.598935999999995,-89.99326700003235,3192,4801
13932,46.598935999999995,-89.98493400003235,3192,4802
13933,46.598935999999995,-89.97660100003236,3192,4803
13934,46.598935999999995,-89.96826800003237,3192,4804
13935,46.598935999999995,-89.95993500003237,3192,4805
13936,46.598935999999995,-89.95160200003238,3192,4806
13937,46.598935999999995,-89.94326900003239,3192,4807
13938,46.598935999999995,-89.9349360000324,3192,4808
13939,46.598935999999995,-89.9266030000324,3192,4809
13940,46.598935999999995,-89.91827000003241,3192,4810
13941,46.598935999999995,-89.90993700003241,3192,4811
13942,46.598935999999995,-89.90160400003242,3192,4812
13943,46.598935999999995,-89.89327100003243,3192,4813
13944,46.598935999999995,-89.88493800003243,3192,4814
13945,46.598935999999995,-89.87660500003244,3192,4815
13946,46.598935999999995,-89.86827200003245,3192,4816
13947,46.598935999999995,-89.85993900003245,3192,4817
13948,46.598935999999995,-89.85160600003246,3192,4818
13949,46.598935999999995,-89.84327300003247,3192,4819
13950,46.598935999999995,-89.83494000003247,3192,4820
13951,46.598935999999995,-89.82660700003248,3192,4821
13952,46.598935999999995,-89.81827400003249,3192,4822
13953,46.598935999999995,-89.8099410000325,3192,4823
13954,46.598935999999995,-89.8016080000325,3192,4824
13955,46.598935999999995,-89.79327500003251,3192,4825
13956,46.598935999999995,-89.78494200003252,3192,4826
13957,46.598935999999995,-89.77660900003252,3192,4827
13958,46.598935999999995,-89.76827600003253,3192,4828
13959,46.598935999999995,-89.75994300003254,3192,4829
13960,46.598935999999995,-89.75161000003254,3192,4830
13961,46.598935999999995,-89.74327700003255,3192,4831
13962,46.598935999999995,-89.73494400003256,3192,4832
13963,46.598935999999995,-89.72661100003256,3192,4833
13964,46.598935999999995,-89.71827800003257,3192,4834
13965,46.598935999999995,-89.70994500003258,3192,4835
13966,46.598935999999995,-89.70161200003258,3192,4836
13967,46.598935999999995,-89.69327900003259,3192,4837
13968,46.598935999999995,-89.6849460000326,3192,4838
13969,46.598935999999995,-89.6766130000326,3192,4839
13970,46.598935999999995,-89.66828000003261,3192,4840
13971,46.598935999999995,-89.65994700003262,3192,4841
13972,46.598935999999995,-89.65161400003262,3192,4842
13973,46.598935999999995,-89.64328100003263,3192,4843
13974,46.598935999999995,-89.63494800003264,3192,4844
13975,46.598935999999995,-89.62661500003264,3192,4845
13976,46.598935999999995,-89.61828200003265,3192,4846
13977,46.598935999999995,-89.60994900003266,3192,4847
13978,46.598935999999995,-89.60161600003266,3192,4848
13979,46.598935999999995,-89.59328300003267,3192,4849
13980,46.598935999999995,-89.58495000003268,3192,4850
13981,46.598935999999995,-89.57661700003268,3192,4851
13982,46.598935999999995,-89.56828400003269,3192,4852
13983,46.598935999999995,-89.5599510000327,3192,4853
13984,46.598935999999995,-89.5516180000327,3192,4854
13985,46.598935999999995,-89.54328500003271,3192,4855
13986,46.598935999999995,-89.53495200003272,3192,4856
13987,46.598935999999995,-89.52661900003272,3192,4857
13988,46.598935999999995,-89.51828600003273,3192,4858
13989,46.598935999999995,-89.50995300003274,3192,4859
13990,46.598935999999995,-89.50162000003274,3192,4860
13991,46.598935999999995,-89.49328700003275,3192,4861
13992,46.598935999999995,-89.48495400003276,3192,4862
13993,46.598935999999995,-89.47662100003276,3192,4863
13994,46.598935999999995,-89.46828800003277,3192,4864
13995,46.598935999999995,-89.45995500003278,3192,4865
13996,46.598935999999995,-89.45162200003278,3192,4866
13997,46.598935999999995,-89.44328900003279,3192,4867
13998,46.598935999999995,-89.4349560000328,3192,4868
13999,46.598935999999995,-89.4266230000328,3192,4869
14000,46.598935999999995,-89.41829000003281,3192,4870
14001,46.598935999999995,-89.40995700003282,3192,4871
14002,46.598935999999995,-89.40162400003283,3192,4872
14003,46.598935999999995,-89.39329100003283,3192,4873
14004,46.598935999999995,-89.38495800003284,3192,4874
14005,46.598935999999995,-89.37662500003285,3192,4875
14006,46.598935999999995,-89.36829200003285,3192,4876
14007,46.598935999999995,-89.35995900003286,3192,4877
14008,46.598935999999995,-89.35162600003287,3192,4878
14009,46.598935999999995,-89.34329300003287,3192,4879
14010,46.598935999999995,-89.33496000003288,3192,4880
14011,46.598935999999995,-89.32662700003289,3192,4881
14012,46.598935999999995,-89.31829400003289,3192,4882
14013,46.598935999999995,-89.3099610000329,3192,4883
14014,46.598935999999995,-89.3016280000329,3192,4884
14015,46.598935999999995,-89.29329500003291,3192,4885
14016,46.598935999999995,-89.28496200003292,3192,4886
14017,46.598935999999995,-89.27662900003293,3192,4887
14018,46.598935999999995,-89.26829600003293,3192,4888
14019,46.598935999999995,-89.25996300003294,3192,4889
14020,46.598935999999995,-89.25163000003295,3192,4890
14021,46.598935999999995,-89.24329700003295,3192,4891
14022,46.598935999999995,-89.23496400003296,3192,4892
14023,46.598935999999995,-89.22663100003297,3192,4893
14024,46.598935999999995,-89.21829800003297,3192,4894
14025,46.598935999999995,-89.20996500003298,3192,4895
14026,46.598935999999995,-89.20163200003299,3192,4896
14027,46.598935999999995,-89.193299000033,3192,4897
14028,46.598935999999995,-89.184966000033,3192,4898
14029,46.598935999999995,-89.17663300003301,3192,4899
14030,46.598935999999995,-89.16830000003301,3192,4900
14031,46.598935999999995,-89.15996700003302,3192,4901
14032,46.598935999999995,-89.15163400003303,3192,4902
14033,46.598935999999995,-89.14330100003303,3192,4903
14034,46.598935999999995,-89.13496800003304,3192,4904
14035,46.598935999999995,-89.12663500003305,3192,4905
14036,46.598935999999995,-89.11830200003305,3192,4906
14037,46.598935999999995,-89.10996900003306,3192,4907
14038,46.598935999999995,-89.10163600003307,3192,4908
14039,46.598935999999995,-89.09330300003307,3192,4909
14040,46.598935999999995,-89.08497000003308,3192,4910
14041,46.598935999999995,-89.07663700003309,3192,4911
14042,46.598935999999995,-89.0683040000331,3192,4912
14043,46.598935999999995,-89.0599710000331,3192,4913
14044,46.598935999999995,-89.05163800003311,3192,4914
14045,46.598935999999995,-89.04330500003311,3192,4915
14046,46.598935999999995,-89.03497200003312,3192,4916
14047,46.598935999999995,-89.02663900003313,3192,4917
14048,46.598935999999995,-89.01830600003314,3192,4918
14049,46.598935999999995,-89.00997300003314,3192,4919
14050,46.598935999999995,-89.00164000003315,3192,4920
14051,46.598935999999995,-88.99330700003316,3192,4921
14052,46.598935999999995,-88.98497400003316,3192,4922
14053,46.598935999999995,-88.97664100003317,3192,4923
14054,46.598935999999995,-88.96830800003318,3192,4924
14055,46.598935999999995,-88.95997500003318,3192,4925
14056,46.598935999999995,-88.95164200003319,3192,4926
14057,46.598935999999995,-88.9433090000332,3192,4927
14058,46.598935999999995,-88.9349760000332,3192,4928
14059,46.598935999999995,-88.92664300003321,3192,4929
